Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-30,10690.5498046875,10838.0498046875,10678.5498046875,10830.9501953125,604800,0.0,0.0
2019-01-31,10851.349609375,10983.4501953125,10813.4501953125,10893.650390625,482300,0.0,0.0
2019-02-04,10908.650390625,10956.7001953125,10886.7001953125,10934.349609375,268100,0.0,0.0
2019-02-05,10965.099609375,11072.599609375,10962.7001953125,11062.4501953125,298500,0.0,0.0
2019-02-06,11070.4501953125,11118.099609375,11043.599609375,11069.400390625,263500,0.0,0.0
2019-02-07,11023.5,11041.2001953125,10925.4501953125,10943.599609375,352800,0.0,0.0
2019-02-11,10879.7001953125,10910.900390625,10823.7998046875,10831.400390625,292300,0.0,0.0
2019-02-13,10786.099609375,10792.7001953125,10718.75,10746.0498046875,627000,0.0,0.0
2019-02-14,10780.25,10785.75,10620.400390625,10724.400390625,521900,0.0,0.0
2019-02-19,10655.4501953125,10752.7001953125,10646.400390625,10735.4501953125,289200,0.0,0.0
2019-02-20,10744.099609375,10808.849609375,10721.5,10789.849609375,279600,0.0,0.0
2019-02-21,10782.7001953125,10801.5498046875,10758.400390625,10791.650390625,396800,0.0,0.0
2019-02-25,10775.2998046875,10888.75,10729.2998046875,10835.2998046875,415000,0.0,0.0
2019-02-26,10881.2001953125,10939.7001953125,10751.2001953125,10806.650390625,381100,0.0,0.0
2019-02-27,10865.7001953125,10865.7001953125,10784.849609375,10792.5,644200,0.0,0.0
2019-02-28,10842.650390625,10877.900390625,10823.099609375,10863.5,308500,0.0,0.0
2019-03-04,10864.849609375,10994.900390625,10817.0,10987.4501953125,373200,0.0,0.0
2019-03-05,11024.849609375,11062.2998046875,10998.849609375,11053.0,372600,0.0,0.0
2019-03-06,11077.9501953125,11089.0498046875,11027.099609375,11058.2001953125,321200,0.0,0.0
2019-03-07,11038.849609375,11049.0,11008.9501953125,11035.400390625,326600,0.0,0.0
2019-03-11,11231.349609375,11320.400390625,11227.0,11301.2001953125,391300,0.0,0.0
2019-03-12,11326.2001953125,11352.2998046875,11276.599609375,11341.7001953125,383000,0.0,0.0
2019-03-13,11382.5,11383.4501953125,11313.75,11343.25,294500,0.0,0.0
2019-03-14,11376.849609375,11487.0,11370.7998046875,11426.849609375,463700,0.0,0.0
2019-03-18,11500.2998046875,11543.849609375,11451.25,11532.400390625,326100,0.0,0.0
2019-03-19,11553.349609375,11556.099609375,11503.099609375,11521.0498046875,366300,0.0,0.0
2019-03-21,11549.2001953125,11572.7998046875,11434.5498046875,11456.900390625,386200,0.0,0.0
2019-03-25,11375.2001953125,11496.75,11352.4501953125,11483.25,282600,0.0,0.0
2019-03-26,11531.4501953125,11546.2001953125,11413.0,11445.0498046875,350400,0.0,0.0
2019-03-27,11463.650390625,11588.5,11452.4501953125,11570.0,527700,0.0,0.0
2019-04-01,11711.5498046875,11729.349609375,11655.849609375,11713.2001953125,386100,0.0,0.0
2019-04-02,11735.2998046875,11761.0,11629.150390625,11643.9501953125,365800,0.0,0.0
2019-04-03,11660.2001953125,11662.5498046875,11559.2001953125,11598.0,349000,0.0,0.0
2019-04-04,11638.400390625,11689.650390625,11609.5,11665.9501953125,266700,0.0,0.0
2019-04-08,11612.0498046875,11683.900390625,11569.7001953125,11671.9501953125,300500,0.0,0.0
2019-04-09,11646.849609375,11680.0498046875,11571.75,11584.2998046875,359900,0.0,0.0
2019-04-10,11592.5498046875,11606.7001953125,11550.5498046875,11596.7001953125,279800,0.0,0.0
2019-04-11,11612.849609375,11657.349609375,11578.7998046875,11643.4501953125,246000,0.0,0.0
2019-04-15,11736.2001953125,11810.9501953125,11731.5498046875,11787.150390625,354300,0.0,0.0
2019-04-17,11856.150390625,11856.150390625,11738.5,11752.7998046875,339700,0.0,0.0
2019-04-22,11612.9501953125,11645.9501953125,11564.7998046875,11575.9501953125,272500,0.0,0.0
2019-04-23,11601.5,11740.849609375,11578.849609375,11726.150390625,335200,0.0,0.0
2019-04-24,11735.7001953125,11796.75,11624.2998046875,11641.7998046875,604400,0.0,0.0
2019-04-25,11683.75,11762.900390625,11661.75,11754.650390625,333500,0.0,0.0
2019-04-29,11748.75,11756.25,11655.900390625,11748.150390625,532600,0.0,0.0
2019-05-01,11725.5498046875,11789.2998046875,11699.5498046875,11724.75,380300,0.0,0.0
2019-05-02,11722.599609375,11770.900390625,11699.349609375,11712.25,305500,0.0,0.0
2019-05-06,11651.5,11657.0498046875,11484.4501953125,11497.900390625,337500,0.0,0.0
2019-05-07,11478.7001953125,11479.099609375,11346.9501953125,11359.4501953125,372800,0.0,0.0
2019-05-08,11322.400390625,11357.599609375,11255.0498046875,11301.7998046875,373000,0.0,0.0
2019-05-09,11314.150390625,11345.7998046875,11251.0498046875,11278.900390625,387300,0.0,0.0
2019-05-13,11151.650390625,11294.75,11108.2998046875,11222.0498046875,398100,0.0,0.0
2019-05-14,11271.7001953125,11286.7998046875,11136.9501953125,11157.0,414200,0.0,0.0
2019-05-15,11180.349609375,11281.5498046875,11143.349609375,11257.099609375,350700,0.0,0.0
2019-05-16,11261.900390625,11426.150390625,11259.849609375,11407.150390625,412100,0.0,0.0
2019-05-20,11863.650390625,11883.5498046875,11682.7998046875,11709.099609375,381000,0.0,0.0
2019-05-21,11727.9501953125,11784.7998046875,11682.400390625,11737.900390625,355900,0.0,0.0
2019-05-22,11901.2998046875,12041.150390625,11614.5,11657.0498046875,569000,0.0,0.0
2019-05-23,11748.0,11859.0,11658.099609375,11844.099609375,374600,0.0,0.0
2019-05-28,11905.7998046875,11931.900390625,11836.7998046875,11861.099609375,318100,0.0,0.0
2019-05-29,11865.2998046875,11968.5498046875,11859.400390625,11945.900390625,421200,0.0,0.0
2019-05-30,11999.7998046875,12039.25,11829.4501953125,11922.7998046875,438900,0.0,0.0
2019-06-03,12052.650390625,12095.2001953125,12005.849609375,12021.650390625,289200,0.0,0.0
2019-06-05,12039.7998046875,12039.7998046875,11830.25,11843.75,415200,0.0,0.0
2019-06-06,11865.2001953125,11897.5,11769.5,11870.650390625,302500,0.0,0.0
2019-06-10,11959.849609375,12000.349609375,11904.349609375,11965.599609375,332200,0.0,0.0
2019-06-11,11962.4501953125,11962.4501953125,11866.349609375,11906.2001953125,283700,0.0,0.0
2019-06-12,11873.900390625,11931.349609375,11817.0498046875,11914.0498046875,447900,0.0,0.0
2019-06-13,11910.099609375,11911.849609375,11797.7001953125,11823.2998046875,390300,0.0,0.0
2019-06-17,11677.0498046875,11727.2001953125,11641.150390625,11691.5,365500,0.0,0.0
2019-06-18,11744.4501953125,11802.5,11625.099609375,11691.4501953125,446900,0.0,0.0
2019-06-19,11653.650390625,11843.5,11635.0498046875,11831.75,442000,0.0,0.0
2019-06-20,11827.599609375,11827.9501953125,11705.099609375,11724.099609375,468400,0.0,0.0
2019-06-24,11681.0,11814.400390625,11651.0,11796.4501953125,300500,0.0,0.0
2019-06-25,11768.150390625,11871.849609375,11757.5498046875,11847.5498046875,327900,0.0,0.0
2019-06-26,11860.849609375,11911.150390625,11821.0498046875,11841.5498046875,480200,0.0,0.0
2019-06-27,11861.150390625,11871.7001953125,11775.5,11788.849609375,303900,0.0,0.0
2019-07-01,11890.2998046875,11917.4501953125,11814.7001953125,11910.2998046875,363200,0.0,0.0
2019-07-02,11932.150390625,11945.2001953125,11887.0498046875,11916.75,340500,0.0,0.0
2019-07-03,11928.7998046875,11969.25,11923.650390625,11946.75,333600,0.0,0.0
2019-07-08,11531.599609375,11582.5498046875,11461.0,11555.900390625,442500,0.0,0.0
2019-07-09,11536.150390625,11593.7001953125,11475.650390625,11498.900390625,337600,0.0,0.0
2019-07-10,11561.4501953125,11599.0,11519.5,11582.900390625,317300,0.0,0.0
2019-07-11,11601.150390625,11639.5498046875,11538.599609375,11552.5,359400,0.0,0.0
2019-07-15,11596.650390625,11670.0498046875,11573.9501953125,11662.599609375,480200,0.0,0.0
2019-07-16,11670.75,11706.650390625,11651.150390625,11687.5,464800,0.0,0.0
2019-07-17,11675.599609375,11677.150390625,11582.400390625,11596.900390625,498300,0.0,0.0
2019-07-18,11627.9501953125,11640.349609375,11399.2998046875,11419.25,446000,0.0,0.0
2019-07-22,11372.25,11398.150390625,11302.7998046875,11331.0498046875,458900,0.0,0.0
2019-07-23,11322.4501953125,11359.75,11229.7998046875,11271.2998046875,413200,0.0,0.0
2019-07-24,11290.400390625,11361.400390625,11239.349609375,11252.150390625,553700,0.0,0.0
2019-07-25,11247.4501953125,11307.599609375,11210.0498046875,11284.2998046875,522700,0.0,0.0
2019-07-29,11213.7001953125,11267.4501953125,11072.650390625,11085.400390625,479100,0.0,0.0
2019-07-30,11034.0498046875,11145.2998046875,10999.400390625,11118.0,536700,0.0,0.0
2019-07-31,11060.2001953125,11076.75,10881.0,10980.0,499900,0.0,0.0
2019-08-01,10930.2998046875,11080.150390625,10848.9501953125,10997.349609375,547400,0.0,0.0
2019-08-05,10815.400390625,11018.5498046875,10813.7998046875,10948.25,517900,0.0,0.0
2019-08-06,10958.099609375,10975.650390625,10835.900390625,10855.5,548500,0.0,0.0
2019-08-07,10899.2001953125,11058.0498046875,10842.9501953125,11032.4501953125,482500,0.0,0.0
2019-08-08,11087.900390625,11181.4501953125,11062.7998046875,11109.650390625,538100,0.0,0.0
2019-08-12,11139.400390625,11145.900390625,10901.599609375,10925.849609375,624600,0.0,0.0
2019-08-13,11003.25,11078.150390625,10935.599609375,11029.400390625,511500,0.0,0.0
2019-08-15,11043.650390625,11068.650390625,10924.2998046875,11047.7998046875,470900,0.0,0.0
2019-08-19,11063.900390625,11076.2998046875,10985.2998046875,11017.0,444700,0.0,0.0
2019-08-20,11018.150390625,11034.2001953125,10906.650390625,10918.7001953125,557900,0.0,0.0
2019-08-21,10905.2998046875,10908.25,10718.2998046875,10741.349609375,668200,0.0,0.0
2019-08-22,10699.599609375,10862.5498046875,10637.150390625,10829.349609375,667100,0.0,0.0
2019-08-26,11106.5498046875,11141.75,11049.5,11105.349609375,685600,0.0,0.0
2019-08-27,11101.2998046875,11129.650390625,10987.650390625,11046.099609375,550000,0.0,0.0
2019-08-28,10996.0498046875,11021.099609375,10922.400390625,10948.2998046875,649900,0.0,0.0
2019-08-29,10987.7998046875,11042.599609375,10874.7998046875,11023.25,628200,0.0,0.0
2019-09-03,10790.400390625,10858.75,10746.349609375,10844.650390625,508800,0.0,0.0
2019-09-04,10860.9501953125,10920.099609375,10816.0,10847.900390625,595700,0.0,0.0
2019-09-05,10883.7998046875,10957.0498046875,10867.4501953125,10946.2001953125,497200,0.0,0.0
2019-09-10,11028.5,11054.7998046875,11011.650390625,11035.7001953125,687100,0.0,0.0
2019-09-11,11058.2998046875,11081.75,10964.9501953125,10982.7998046875,551400,0.0,0.0
2019-09-12,10986.7998046875,11084.4501953125,10945.75,11075.900390625,624300,0.0,0.0
2019-09-16,11000.099609375,11000.099609375,10796.5,10817.599609375,482000,0.0,0.0
2019-09-17,10872.7998046875,10885.150390625,10804.849609375,10840.650390625,519200,0.0,0.0
2019-09-18,10845.2001953125,10845.2001953125,10670.25,10704.7998046875,642600,0.0,0.0
2019-09-19,10746.7998046875,11381.900390625,10691.0,11274.2001953125,1356800,0.0,0.0
2019-09-23,11590.7001953125,11655.0498046875,11539.2001953125,11588.2001953125,651700,0.0,0.0
2019-09-24,11564.849609375,11564.9501953125,11416.099609375,11440.2001953125,629100,0.0,0.0
2019-09-25,11469.849609375,11610.849609375,11466.349609375,11571.2001953125,844500,0.0,0.0
2019-09-26,11556.349609375,11593.599609375,11499.75,11512.400390625,650000,0.0,0.0
2019-09-30,11515.400390625,11554.2001953125,11247.900390625,11359.900390625,1305400,0.0,0.0
2019-10-02,11322.25,11370.400390625,11257.349609375,11314.0,1017500,0.0,0.0
2019-10-03,11388.4501953125,11400.2998046875,11158.349609375,11174.75,928500,0.0,0.0
2019-10-08,11152.9501953125,11321.599609375,11090.150390625,11313.2998046875,741100,0.0,0.0
2019-10-09,11280.5,11293.349609375,11208.5498046875,11234.5498046875,562000,0.0,0.0
2019-10-10,11257.7001953125,11362.900390625,11189.400390625,11305.0498046875,737800,0.0,0.0
2019-10-14,11360.849609375,11462.349609375,11342.099609375,11428.2998046875,527400,0.0,0.0
2019-10-15,11464.9501953125,11481.0498046875,11411.099609375,11464.0,533500,0.0,0.0
2019-10-16,11466.2998046875,11599.099609375,11439.650390625,11586.349609375,797600,0.0,0.0
2019-10-17,11580.2998046875,11684.7001953125,11553.150390625,11661.849609375,853400,0.0,0.0
2019-10-21,11657.150390625,11714.349609375,11573.650390625,11588.349609375,867600,0.0,0.0
2019-10-22,11596.2001953125,11651.599609375,11554.400390625,11604.099609375,664200,0.0,0.0
2019-10-23,11661.650390625,11679.599609375,11534.650390625,11582.599609375,700500,0.0,0.0
2019-10-24,11646.150390625,11646.900390625,11490.75,11583.900390625,812000,0.0,0.0
2019-10-28,11643.9501953125,11809.400390625,11627.349609375,11786.849609375,951700,0.0,0.0
2019-10-29,11883.900390625,11883.9501953125,11784.4501953125,11844.099609375,725200,0.0,0.0
2019-10-30,11890.4501953125,11945.0,11855.099609375,11877.4501953125,1414800,0.0,0.0
2019-10-31,11886.599609375,11918.2998046875,11843.349609375,11890.599609375,855300,0.0,0.0
2019-11-04,11974.599609375,11978.9501953125,11861.900390625,11917.2001953125,632000,0.0,0.0
2019-11-05,11911.5,12002.900390625,11850.25,11966.0498046875,603400,0.0,0.0
2019-11-06,12021.099609375,12021.400390625,11946.849609375,12012.0498046875,563000,0.0,0.0
2019-11-07,11987.150390625,12034.150390625,11888.75,11908.150390625,789300,0.0,0.0
2019-11-12,11908.2998046875,11946.7998046875,11823.2001953125,11840.4501953125,659000,0.0,0.0
2019-11-13,11858.75,11895.650390625,11802.650390625,11872.099609375,559500,0.0,0.0
2019-11-14,11904.2001953125,11973.650390625,11879.25,11895.4501953125,580200,0.0,0.0
2019-11-18,11919.4501953125,11958.849609375,11881.75,11940.099609375,613900,0.0,0.0
2019-11-19,12004.75,12038.599609375,11966.0498046875,11999.099609375,646700,0.0,0.0
2019-11-20,12025.650390625,12028.2001953125,11956.900390625,11968.400390625,557700,0.0,0.0
2019-11-21,11967.2998046875,11968.099609375,11883.5,11914.400390625,486800,0.0,0.0
2019-11-25,12110.2001953125,12132.4501953125,12006.349609375,12037.7001953125,1201300,0.0,0.0
2019-11-26,12068.5,12114.900390625,12055.150390625,12100.7001953125,584200,0.0,0.0
2019-11-27,12132.099609375,12158.7998046875,12099.9501953125,12151.150390625,620500,0.0,0.0
2019-12-02,12067.650390625,12068.599609375,11956.400390625,11994.2001953125,605800,0.0,0.0
2019-12-03,11969.9501953125,12054.7001953125,11935.2998046875,12043.2001953125,747200,0.0,0.0
2019-12-04,12071.25,12081.2001953125,11998.75,12018.400390625,562200,0.0,0.0
2019-12-05,12047.349609375,12057.0498046875,11888.849609375,11921.5,609200,0.0,0.0
2019-12-09,11950.5,11953.2001953125,11844.7001953125,11856.7998046875,650200,0.0,0.0
2019-12-10,11867.349609375,11923.2001953125,11832.2998046875,11910.150390625,997700,0.0,0.0
2019-12-11,11944.2998046875,12005.5,11934.0,11971.7998046875,752600,0.0,0.0
2019-12-12,12026.400390625,12098.849609375,12023.599609375,12086.7001953125,597700,0.0,0.0
2019-12-16,12082.4501953125,12182.75,12070.349609375,12165.0,499600,0.0,0.0
2019-12-17,12197.0,12237.7001953125,12163.4501953125,12221.650390625,518900,0.0,0.0
2019-12-18,12223.400390625,12268.349609375,12191.150390625,12259.7001953125,623100,0.0,0.0
2019-12-19,12266.4501953125,12293.900390625,12252.75,12271.7998046875,810700,0.0,0.0
2019-12-23,12269.25,12283.7001953125,12202.099609375,12214.5498046875,470300,0.0,0.0
2019-12-26,12172.900390625,12258.4501953125,12157.900390625,12245.7998046875,383800,0.0,0.0
2019-12-30,12247.099609375,12247.099609375,12151.7998046875,12168.4501953125,426900,0.0,0.0
2019-12-31,12202.150390625,12222.2001953125,12165.2998046875,12182.5,304100,0.0,0.0
2020-01-02,12261.099609375,12265.599609375,12191.349609375,12226.650390625,428800,0.0,0.0
2020-01-06,12079.099609375,12152.150390625,12005.349609375,12052.9501953125,447800,0.0,0.0
2020-01-07,11939.099609375,12044.9501953125,11929.599609375,12025.349609375,446000,0.0,0.0
2020-01-08,12153.150390625,12224.0498046875,12132.5498046875,12215.900390625,477500,0.0,0.0
2020-01-09,12271.0,12311.2001953125,12213.2001953125,12256.7998046875,660600,0.0,0.0
2020-01-13,12333.099609375,12374.25,12308.7001953125,12362.2998046875,616300,0.0,0.0
2020-01-14,12349.400390625,12355.150390625,12278.75,12343.2998046875,684400,0.0,0.0
2020-01-15,12347.099609375,12389.0498046875,12315.7998046875,12355.5,395700,0.0,0.0
2020-01-16,12328.400390625,12385.4501953125,12321.400390625,12352.349609375,502100,0.0,0.0
2020-01-21,12218.349609375,12225.0498046875,12087.900390625,12106.900390625,500,0.0,0.0
2020-01-22,12123.75,12189.0,12094.099609375,12180.349609375,867700,0.0,0.0
2020-01-23,12174.5498046875,12272.150390625,12149.650390625,12248.25,593200,0.0,0.0
2020-01-27,12148.099609375,12163.5498046875,12024.5,12055.7998046875,478500,0.0,0.0
2020-01-28,12114.900390625,12169.599609375,12103.7998046875,12129.5,514400,0.0,0.0
2020-01-29,12147.75,12150.2998046875,12010.599609375,12035.7998046875,538100,0.0,0.0
2020-01-30,12100.400390625,12103.5498046875,11945.849609375,11962.099609375,771300,0.0,0.0
2020-02-03,11786.25,11986.150390625,11783.400390625,11979.650390625,560400,0.0,0.0
2020-02-04,12005.849609375,12098.150390625,11953.349609375,12089.150390625,758000,0.0,0.0
2020-02-05,12120.0,12160.599609375,12084.650390625,12137.9501953125,565100,0.0,0.0
2020-02-06,12151.150390625,12154.7001953125,12073.9501953125,12098.349609375,473500,0.0,0.0
2020-02-10,12108.400390625,12172.2998046875,12099.0,12107.900390625,480000,0.0,0.0
2020-02-11,12151.0,12231.75,12144.2998046875,12201.2001953125,411700,0.0,0.0
2020-02-12,12219.5498046875,12225.650390625,12139.7998046875,12174.650390625,501200,0.0,0.0
2020-02-13,12190.150390625,12246.7001953125,12091.2001953125,12113.4501953125,622800,0.0,0.0
2020-02-18,12090.599609375,12134.7001953125,12042.099609375,12125.900390625,513600,0.0,0.0
2020-02-19,12119.0,12152.0,12071.4501953125,12080.849609375,502600,0.0,0.0
2020-02-24,11877.5,11883.0498046875,11779.900390625,11797.900390625,461000,0.0,0.0
2020-02-25,11738.5498046875,11783.25,11639.599609375,11678.5,567600,0.0,0.0
2020-02-26,11661.25,11663.849609375,11536.7001953125,11633.2998046875,608600,0.0,0.0
2020-02-27,11382.0,11384.7998046875,11175.0498046875,11201.75,809900,0.0,0.0
2020-03-02,11217.5498046875,11342.25,11152.5498046875,11303.2998046875,696500,0.0,0.0
2020-03-03,11351.349609375,11356.599609375,11082.150390625,11251.0,797700,0.0,0.0
2020-03-04,11306.0498046875,11389.5,11244.599609375,11269.0,1352500,0.0,0.0
2020-03-05,10942.650390625,11035.099609375,10827.400390625,10989.4501953125,1811000,0.0,0.0
2020-03-10,10334.2998046875,10545.099609375,10334.0,10458.400390625,1218500,0.0,0.0
2020-03-11,10039.9501953125,10040.75,9508.0,9590.150390625,1343500,0.0,0.0
2020-03-12,9107.599609375,10159.400390625,8555.150390625,9955.2001953125,1388000,0.0,0.0
2020-03-16,9285.400390625,9403.7998046875,8915.599609375,8967.0498046875,935600,0.0,0.0
2020-03-17,9088.4501953125,9127.5498046875,8407.0498046875,8468.7998046875,1516600,0.0,0.0
2020-03-18,8063.2998046875,8575.4501953125,7832.5498046875,8263.4501953125,925700,0.0,0.0
2020-03-19,8284.4501953125,8883.0,8178.2001953125,8745.4501953125,1071500,0.0,0.0
2020-03-23,7848.2998046875,8036.9501953125,7511.10009765625,7801.0498046875,738400,0.0,0.0
2020-03-24,7735.14990234375,8376.75,7714.75,8317.849609375,736900,0.0,0.0
2020-03-25,8451.0,8749.0498046875,8304.900390625,8641.4501953125,865600,0.0,0.0
2020-03-26,8949.099609375,9038.900390625,8522.900390625,8660.25,801500,0.0,0.0
2020-03-30,8529.349609375,8678.2998046875,8358.0,8597.75,712700,0.0,0.0
2020-03-31,8584.099609375,8588.099609375,8198.349609375,8253.7998046875,506300,0.0,0.0
2020-04-02,8356.5498046875,8356.5498046875,8055.7998046875,8083.7998046875,697000,0.0,0.0
2020-04-06,8446.2998046875,8819.400390625,8360.9501953125,8792.2001953125,814200,0.0,0.0
2020-04-07,8688.900390625,9131.7001953125,8653.900390625,8748.75,896500,0.0,0.0
2020-04-08,8973.0498046875,9128.349609375,8904.5498046875,9111.900390625,742100,0.0,0.0
2020-04-14,9196.400390625,9261.2001953125,8874.099609375,8925.2998046875,879100,0.0,0.0
2020-04-15,8851.25,9053.75,8821.900390625,8992.7998046875,719400,0.0,0.0
2020-04-16,9323.4501953125,9324.0,9091.349609375,9266.75,684200,0.0,0.0
2020-04-20,9016.9501953125,9044.400390625,8909.400390625,8981.4501953125,655100,0.0,0.0
2020-04-21,9026.75,9209.75,8946.25,9187.2998046875,734400,0.0,0.0
2020-04-22,9232.349609375,9343.599609375,9170.150390625,9313.900390625,666700,0.0,0.0
2020-04-23,9163.900390625,9296.900390625,9141.2998046875,9154.400390625,659400,0.0,0.0
2020-04-27,9389.7998046875,9404.400390625,9260.0,9380.900390625,614500,0.0,0.0
2020-04-28,9408.599609375,9599.849609375,9392.349609375,9553.349609375,653000,0.0,0.0
2020-04-29,9753.5,9889.0498046875,9731.5,9859.900390625,931200,0.0,0.0
2020-05-04,9429.400390625,9450.900390625,9190.75,9205.599609375,725200,0.0,0.0
2020-05-05,9226.7998046875,9346.900390625,9116.5,9270.900390625,722200,0.0,0.0
2020-05-06,9234.0498046875,9277.849609375,9175.900390625,9199.0498046875,708700,0.0,0.0
2020-05-07,9376.9501953125,9382.650390625,9238.2001953125,9251.5,609100,0.0,0.0
2020-05-11,9168.849609375,9240.849609375,9043.9501953125,9196.5498046875,805500,0.0,0.0
2020-05-12,9584.2001953125,9584.5,9351.099609375,9383.5498046875,846400,0.0,0.0
2020-05-13,9213.9501953125,9281.099609375,9119.75,9142.75,602600,0.0,0.0
2020-05-14,9182.400390625,9182.400390625,9050.0,9136.849609375,575900,0.0,0.0
2020-05-18,8961.7001953125,9030.349609375,8855.2998046875,8879.099609375,762200,0.0,0.0
2020-05-19,8889.150390625,9093.7998046875,8875.349609375,9066.5498046875,622300,0.0,0.0
2020-05-20,9079.4501953125,9178.5498046875,9056.099609375,9106.25,631500,0.0,0.0
2020-05-21,9067.900390625,9149.599609375,8968.5498046875,9039.25,675800,0.0,0.0
2020-05-26,9082.2001953125,9334.0,9004.25,9314.9501953125,763500,0.0,0.0
2020-05-27,9364.9501953125,9511.25,9336.5,9490.099609375,837900,0.0,0.0
2020-05-28,9422.2001953125,9598.849609375,9376.900390625,9580.2998046875,967000,0.0,0.0
2020-06-01,9880.849609375,9995.599609375,9824.0498046875,9979.099609375,770200,0.0,0.0
2020-06-02,10108.2998046875,10176.2001953125,10035.5498046875,10061.5498046875,794700,0.0,0.0
2020-06-03,10054.25,10123.849609375,9944.25,10029.099609375,775100,0.0,0.0
2020-06-04,10093.7998046875,10177.7998046875,10040.75,10142.150390625,987100,0.0,0.0
2020-06-08,10181.150390625,10291.150390625,10021.4501953125,10046.650390625,754200,0.0,0.0
2020-06-09,10072.599609375,10148.75,10036.849609375,10116.150390625,632400,0.0,0.0
2020-06-10,10094.099609375,10112.0498046875,9885.0498046875,9902.0,715500,0.0,0.0
2020-06-11,9544.9501953125,9996.0498046875,9544.349609375,9972.900390625,796300,0.0,0.0
2020-06-15,10014.7998046875,10046.150390625,9728.5,9914.0,899900,0.0,0.0
2020-06-16,9876.7001953125,10003.599609375,9833.7998046875,9881.150390625,685400,0.0,0.0
2020-06-17,9863.25,10111.2001953125,9845.0498046875,10091.650390625,622900,0.0,0.0
2020-06-18,10119.0,10272.400390625,10072.650390625,10244.400390625,892100,0.0,0.0
2020-06-22,10347.9501953125,10484.7001953125,10301.75,10471.0,669200,0.0,0.0
2020-06-23,10529.25,10553.150390625,10281.9501953125,10305.2998046875,854800,0.0,0.0
2020-06-24,10235.5498046875,10361.7998046875,10194.5,10288.900390625,994200,0.0,0.0
2020-06-25,10378.900390625,10409.849609375,10311.25,10383.0,671900,0.0,0.0
2020-06-29,10382.599609375,10401.0498046875,10267.349609375,10302.099609375,556200,0.0,0.0
2020-06-30,10323.7998046875,10447.0498046875,10299.599609375,10430.0498046875,573600,0.0,0.0
2020-07-01,10493.0498046875,10598.2001953125,10485.5498046875,10551.7001953125,597400,0.0,0.0
2020-07-02,10614.9501953125,10631.2998046875,10562.650390625,10607.349609375,525200,0.0,0.0
2020-07-06,10802.849609375,10813.7998046875,10689.7001953125,10799.650390625,636800,0.0,0.0
2020-07-07,10818.650390625,10847.849609375,10676.5498046875,10705.75,767900,0.0,0.0
2020-07-08,10755.5498046875,10836.849609375,10733.0,10813.4501953125,618700,0.0,0.0
2020-07-09,10764.099609375,10819.400390625,10713.0,10768.0498046875,590700,0.0,0.0
2020-07-13,10750.849609375,10755.650390625,10562.900390625,10607.349609375,532400,0.0,0.0
2020-07-14,10701.0,10827.4501953125,10577.75,10618.2001953125,715900,0.0,0.0
2020-07-15,10706.2001953125,10755.2998046875,10595.2001953125,10739.9501953125,694400,0.0,0.0
2020-07-16,10752.0,10933.4501953125,10749.650390625,10901.7001953125,676900,0.0,0.0
2020-07-20,11126.099609375,11179.5498046875,11113.25,11162.25,772000,0.0,0.0
2020-07-21,11231.2001953125,11238.099609375,11056.5498046875,11132.599609375,765100,0.0,0.0
2020-07-22,11135.0,11239.7998046875,11103.150390625,11215.4501953125,621600,0.0,0.0
2020-07-23,11149.9501953125,11225.400390625,11090.2998046875,11194.150390625,678900,0.0,0.0
2020-07-27,11154.099609375,11317.75,11151.400390625,11300.5498046875,683900,0.0,0.0
2020-07-28,11276.900390625,11341.400390625,11149.75,11202.849609375,600700,0.0,0.0
2020-07-29,11254.2998046875,11299.9501953125,11084.9501953125,11102.150390625,677800,0.0,0.0
2020-07-30,11139.5,11150.400390625,11026.650390625,11073.4501953125,642600,0.0,0.0
2020-08-03,10946.650390625,11112.25,10908.099609375,11095.25,625700,0.0,0.0
2020-08-04,11155.75,11225.650390625,11064.0498046875,11101.650390625,667600,0.0,0.0
2020-08-05,11185.7001953125,11256.7998046875,11127.2998046875,11200.150390625,600400,0.0,0.0
2020-08-06,11186.650390625,11231.900390625,11142.0498046875,11214.0498046875,452600,0.0,0.0
2020-08-10,11322.25,11373.599609375,11299.150390625,11322.5,586100,0.0,0.0
2020-08-11,11289.0,11322.0,11242.650390625,11308.400390625,609900,0.0,0.0
2020-08-12,11334.849609375,11359.2998046875,11269.9501953125,11300.4501953125,562400,0.0,0.0
2020-08-13,11353.2998046875,11366.25,11111.4501953125,11178.400390625,645100,0.0,0.0
2020-08-17,11259.7998046875,11401.7001953125,11253.150390625,11385.349609375,579200,0.0,0.0
2020-08-18,11452.150390625,11460.349609375,11394.099609375,11408.400390625,626200,0.0,0.0
2020-08-19,11317.4501953125,11361.4501953125,11289.7998046875,11312.2001953125,791600,0.0,0.0
2020-08-20,11409.650390625,11418.5,11362.2001953125,11371.599609375,668700,0.0,0.0
2020-08-24,11513.099609375,11525.900390625,11423.349609375,11472.25,638200,0.0,0.0
2020-08-25,11512.849609375,11561.75,11461.849609375,11549.599609375,743400,0.0,0.0
2020-08-26,11609.2998046875,11617.349609375,11540.599609375,11559.25,719800,0.0,0.0
2020-08-27,11602.9501953125,11686.0498046875,11589.400390625,11647.599609375,807000,0.0,0.0
2020-08-31,11464.2998046875,11553.5498046875,11366.900390625,11470.25,783800,0.0,0.0
